"sample","scientific","maxn","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment","id"
"755","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.43385,115.4571167,20141214,13:27:00,"Geographe.Bay","Fished","NA",11.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.755"
"759","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.5759,115.3173333,20141217,07:52:00,"Geographe.Bay","Fished","NA",17.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.759"
"76","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.41295,115.2846833,20141211,07:01:00,"Geographe.Bay","Fished","NA",35.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.76"
"762","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.5198667,115.4149,20141212,13:44:00,"Geographe.Bay","Fished","NA",13,"laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.762"
"764","species.richness",16,"2014-12_Geographe.Bay_stereoBRUVs",-33.3744333,115.49605,20141214,08:43:00,"Geographe.Bay","Fished","NA",11.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.764"
"77","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.45575,115.1029,20141209,13:50:00,"Geographe.Bay","Fished","NA",40.8,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.77"
"779","species.richness",19,"2014-12_Geographe.Bay_stereoBRUVs",-33.5817167,115.2263667,20141217,08:11:00,"Geographe.Bay","Fished","NA",19,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.779"
"78","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5076,115.4437667,20141213,06:18:00,"Geographe.Bay","Fished","NA",13.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.78"
"782","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5142,115.4368333,20141213,06:06:00,"Geographe.Bay","Fished","NA",13.7,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.782"
"783","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5817167,115.2263667,20141212,08:12:00,"Geographe.Bay","Fished","NA",21.5,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.783"
"784","species.richness",21,"2014-12_Geographe.Bay_stereoBRUVs",-33.6014333,115.1773667,20141215,11:07:00,"Geographe.Bay","Fished","NA",13.4,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.784"
"79","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.5874,115.2308833,20141212,08:16:00,"Geographe.Bay","Fished","NA",18.5,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.79"
"791","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.4851333,115.4435167,20141213,08:03:00,"Geographe.Bay","Fished","NA",15,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.791"
"794","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.6248167,115.2039333,20141215,10:38:00,"Geographe.Bay","Fished","NA",7.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.794"
"80","species.richness",4,"2014-12_Geographe.Bay_stereoBRUVs",-33.3515833,115.5195333,20141211,10:01:00,"Geographe.Bay","Fished","NA",20.7,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.80"
"800","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5731667,115.1934833,20141215,08:48:00,"Geographe.Bay","Fished","NA",22.9,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.800"
"807","species.richness",18,"2014-12_Geographe.Bay_stereoBRUVs",-33.494,115.4907,20141216,10:50:00,"Geographe.Bay","Fished","NA",14,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.807"
"81","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.3788167,115.23045,20141210,14:18:00,"Geographe.Bay","Fished","NA",38.9,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.81"
"810","species.richness",17,"2014-12_Geographe.Bay_stereoBRUVs",-33.5513333,115.3766,20141216,13:44:00,"Geographe.Bay","Fished","NA",14.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.810"
"816","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.3996,115.56325,20141214,11:09:00,"Geographe.Bay","Fished","NA",7.9,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.816"
"82","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.3955167,115.1102833,20141210,07:49:00,"Geographe.Bay","Fished","NA",42.6,"laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.82"
"823","species.richness",17,"2014-12_Geographe.Bay_stereoBRUVs",-33.5857333,115.2872167,20141217,08:19:00,"Geographe.Bay","Fished","NA",16.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.823"
"826","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.5426833,115.4005833,20141213,05:45:00,"Geographe.Bay","Fished","NA",12.8,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.826"
"828","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.4174667,115.5295667,20141214,11:38:00,"Geographe.Bay","Fished","NA",7.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.828"
"83","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.46935,115.37905,20141213,10:26:00,"Geographe.Bay","Fished","NA",24.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.83"
"832","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.4556167,115.5196833,20141216,06:43:00,"Geographe.Bay","Fished","NA",12.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.832"
"839","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.4873,115.4085,20141216,13:00:00,"Geographe.Bay","Fished","NA",20,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.839"
"84","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.3964667,115.1924,20141210,11:28:00,"Geographe.Bay","Fished","NA",41,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.84"
"842","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5681167,115.11485,20141215,06:40:00,"Geographe.Bay","Fished","NA",22.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.842"
"843","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.5999833,115.2586,20141215,13:43:00,"Geographe.Bay","Fished","NA",14.6,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.843"
"848","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.35185,115.5323,20141214,08:53:00,"Geographe.Bay","Fished","NA",10.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.848"
"855","species.richness",17,"2014-12_Geographe.Bay_stereoBRUVs",-33.4901,115.4357667,20141213,08:09:00,"Geographe.Bay","Fished","NA",15.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.855"
"858","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.5573167,115.3461833,20141217,06:29:00,"Geographe.Bay","Fished","NA",16.6,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.858"
"86","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5405167,115.1785167,20141209,07:24:00,"Geographe.Bay","Fished","NA",28.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.86"
"864","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.58325,115.3720667,20141217,05:50:00,"Geographe.Bay","Fished","NA",12.4,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.864"
"87","species.richness",20,"2014-12_Geographe.Bay_stereoBRUVs",-33.4896,115.4589333,20141213,07:49:00,"Geographe.Bay","Fished","NA",13,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.87"
"879","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.6168833,115.1828667,20141215,10:31:00,"Geographe.Bay","Fished","NA",8.1,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.879"
"88","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.5010667,115.2145333,20141209,09:45:00,"Geographe.Bay","Fished","NA",31.4,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.88"
"880","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.53655,115.4444,20141216,15:41:00,"Geographe.Bay","Fished","NA",10.9,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.880"
"89","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.3828167,115.0563833,20141210,06:58:00,"Geographe.Bay","Fished","NA",43.9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.89"
"9","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.3643333,115.1361167,20141210,10:04:00,"Geographe.Bay","Fished","NA",41.8,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.9"
"90","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5333167,115.3224833,20141212,10:53:00,"Geographe.Bay","Fished","NA",22,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.90"
"91","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.5396,115.2060833,20141209,06:54:00,"Geographe.Bay","Fished","NA",29.8,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.91"
"92","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.4175833,115.3149833,20141211,06:43:00,"Geographe.Bay","Fished","NA",33,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.92"
"93","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.4813167,115.15275,20141209,12:59:00,"Geographe.Bay","Fished","NA",36,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.93"
"95","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5175,115.3155333,20141212,10:42:00,"Geographe.Bay","Fished","NA",24.9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.95"
"96","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.4489,115.4808167,20141211,13:04:00,"Geographe.Bay","Fished","NA",15.9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.96"
"97","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.38465,115.2926667,20141211,08:43:00,"Geographe.Bay","Fished","NA",35.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.97"
"98","species.richness",16,"2014-12_Geographe.Bay_stereoBRUVs",-33.434,115.1726667,20141210,10:56:00,"Geographe.Bay","Fished","NA",38,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.98"
"99","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.3953,115.3990167,20141214,06:59:00,"Geographe.Bay","Fished","NA",15.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.99"
"GBR-BOB","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.59235,115.2205667,20141217,12:23:00,"Geographe.Bay","Fished","NA",16.7,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR-BOB"
"GBR1-1","species.richness",22,"2014-12_Geographe.Bay_stereoBRUVs",-33.5936167,115.19625,20141217,12:02:00,"Geographe.Bay","Fished","NA",17.3,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR1-1"
"GBR1-2","species.richness",24,"2014-12_Geographe.Bay_stereoBRUVs",-33.5936,115.1995333,20141217,12:05:00,"Geographe.Bay","Fished","NA",16,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR1-2"
"GBR1-3","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.5937833,115.2022833,20141217,12:07:00,"Geographe.Bay","Fished","NA",15.8,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR1-3"
"GBR1-4","species.richness",24,"2014-12_Geographe.Bay_stereoBRUVs",-33.59345,115.2055167,20141217,12:09:00,"Geographe.Bay","Fished","NA",16.8,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR1-4"
"GBR2-1","species.richness",27,"2014-12_Geographe.Bay_stereoBRUVs",-33.5938333,115.19065,20141217,13:40:00,"Geographe.Bay","Fished","NA",17.7,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR2-1"
"GBR2-2","species.richness",20,"2014-12_Geographe.Bay_stereoBRUVs",-33.5940167,115.1883833,20141217,13:42:00,"Geographe.Bay","Fished","NA",16.2,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR2-2"
"GBR2-3","species.richness",21,"2014-12_Geographe.Bay_stereoBRUVs",-33.5940667,115.1864833,20141217,13:44:00,"Geographe.Bay","Fished","NA",16.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR2-3"
"GBR2-4","species.richness",27,"2014-12_Geographe.Bay_stereoBRUVs",-33.59365,115.193,20141217,13:38:00,"Geographe.Bay","Fished","NA",16.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR2-4"
"GBR3-1","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5944667,115.1819333,20141217,13:53:00,"Geographe.Bay","Fished","NA",17.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR3-1"
"GBR3-2","species.richness",21,"2014-12_Geographe.Bay_stereoBRUVs",-33.59365,115.193,20141217,13:30:00,"Geographe.Bay","Fished","NA",17.9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR3-2"
"GBR3-3","species.richness",20,"2014-12_Geographe.Bay_stereoBRUVs",-33.59365,115.1839667,20141217,13:47:00,"Geographe.Bay","Fished","NA",17,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR3-3"
"GBR3-4","species.richness",20,"2014-12_Geographe.Bay_stereoBRUVs",-33.5938667,115.1851,20141217,13:46:00,"Geographe.Bay","Fished","NA",16.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR3-4"
"GBR4-1","species.richness",28,"2014-12_Geographe.Bay_stereoBRUVs",-33.5933333,115.2080833,20141217,12:11:00,"Geographe.Bay","Fished","NA",16.1,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR4-1"
"GBR4-2","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5928333,115.2102333,20141217,12:13:00,"Geographe.Bay","Fished","NA",16.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR4-2"
"GBR5-1","species.richness",26,"2014-12_Geographe.Bay_stereoBRUVs",-33.5932167,115.2119333,20141217,12:15:00,"Geographe.Bay","Fished","NA",16.2,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR5-1"
"GBR5-2","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.5927333,115.2148,20141217,12:17:00,"Geographe.Bay","Fished","NA",16.6,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR5-2"
"GBR5-3","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5924167,115.2175167,20141217,12:19:00,"Geographe.Bay","Fished","NA",16.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.GBR5-3"
"RB1","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.53455,115.2176667,20141209,06:49:00,"Geographe.Bay","Fished","NA",28,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.RB1"
"RB2","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5085667,115.2254833,20141209,09:39:00,"Geographe.Bay","Fished","NA",30,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.RB2"
"RC1","species.richness",23,"2014-12_Geographe.Bay_stereoBRUVs",-33.4628,115.23995,20141209,10:09:00,"Geographe.Bay","Fished","NA",34.2,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.RC1"
"RC2","species.richness",26,"2014-12_Geographe.Bay_stereoBRUVs",-33.48635,115.1780333,20141209,10:34:00,"Geographe.Bay","Fished","NA",34.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.RC2"
"RC3","species.richness",25,"2014-12_Geographe.Bay_stereoBRUVs",-33.4704833,115.1684167,20141209,13:11:00,"Geographe.Bay","Fished","NA",35,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.RC3"
